국가명,기후대,연도,차종 구분,차량 구분,GDP,총수출량,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
중동·아프리카,건조,2021,SUV,SUV,20.0,9101,139,399,56,629,1074,267,1276,1053,1393,931,1417,467
중동·아프리카,건조,2021,전기차,전기차,20.0,7028,848,667,115,368,448,288,1119,193,656,871,1368,87
동유럽,한랭,2020,소형차,소형차,25.0,9706,1478,941,1053,478,983,210,987,360,1485,982,226,523
동유럽,한랭,2021,상업용차,상업용차,25.0,9800,426,1249,433,592,421,739,997,1055,1406,350,1350,782
동유럽,한랭,2023,SUV,SUV,25.0,9915,396,194,1225,798,354,855,1437,1090,842,1048,1478,198
동유럽,한랭,2024,전기차,전기차,25.0,10742,808,163,386,690,773,1319,1085,1026,995,1376,1090,1031
북미-멕시코,건조,2020,소형차,소형차,20.0,10123,1497,427,1178,532,876,959,927,944,434,254,1419,676
북미-멕시코,건조,2021,상업용차,상업용차,20.0,8312,59,214,1087,667,1187,531,1429,884,911,848,151,344
북미-멕시코,건조,2020,SUV,SUV,20.0,5518,356,232,97,297,435,574,445,361,1076,1030,193,422
북미-멕시코,건조,2021,전기차,전기차,20.0,11189,928,856,1488,1025,1002,1218,240,1055,1181,1116,370,710
북미-미국,온대,2022,소형차,소형차,20.0,10562,1492,236,639,1372,671,1401,262,944,506,922,1313,804
북미-미국,온대,2021,상업용차,상업용차,20.0,7237,581,325,169,844,79,1325,120,1427,1294,457,106,510
북미-미국,온대,2021,SUV,SUV,20.0,9529,287,1476,212,332,941,954,678,1122,1083,899,914,631
북미-미국,온대,2024,전기차,전기차,20.0,8666,1238,1389,387,1186,465,1141,161,229,536,355,1404,175
북미-캐나다,한랭,2023,소형차,소형차,20.0,9098,1243,1146,1123,771,240,753,138,856,925,1317,423,163
북미-캐나다,한랭,2021,상업용차,상업용차,20.0,8904,1433,444,565,836,731,285,848,192,327,732,1394,1117
북미-캐나다,한랭,2023,SUV,SUV,20.0,9984,764,397,264,1013,1300,576,1336,429,967,1039,642,1257
북미-캐나다,한랭,2022,전기차,전기차,20.0,6714,688,279,1176,538,927,997,584,359,282,527,130,227
서유럽,온대,2021,소형차,소형차,45.0,9874,724,962,1212,474,811,1310,60,795,1471,308,281,1466
서유럽,온대,2023,상업용차,상업용차,45.0,12627,760,1256,1356,238,1217,1116,1490,1413,1189,499,1432,661
서유럽,온대,2024,SUV,SUV,45.0,11118,687,144,1460,640,1010,499,1286,1230,1455,1481,384,842
서유럽,온대,2020,전기차,전기차,45.0,9302,580,272,1016,1437,718,836,798,528,738,1341,256,782
아시아,온대,2021,소형차,소형차,20.0,8169,1061,226,659,252,410,152,707,972,290,1050,1279,1111
아시아,온대,2021,상업용차,상업용차,20.0,9463,984,1100,916,1481,1148,133,57,477,671,1201,431,864
아시아,온대,2022,SUV,SUV,20.0,9427,1355,840,163,771,869,1319,750,274,310,1193,1463,120
아시아,온대,2022,전기차,전기차,20.0,8808,1119,1085,834,546,892,349,116,267,626,502,1102,1370
중남미,열대,2020,소형차,소형차,20.0,10494,1442,984,1232,1089,1218,1024,187,1174,258,330,384,1172
중남미,열대,2021,상업용차,상업용차,20.0,8147,393,1246,1304,464,753,1253,139,342,59,858,1250,86
중남미,열대,2020,SUV,SUV,20.0,7172,436,495,79,1090,614,1322,428,102,690,785,305,826
중남미,열대,2021,전기차,전기차,20.0,9439,198,1459,642,1434,1211,233,424,81,1158,454,926,1219
중동·아프리카,건조,2024,소형차,소형차,20.0,9299,1060,114,869,620,589,451,1264,940,1107,392,1301,592
중동·아프리카,건조,2024,상업용차,상업용차,20.0,9451,66,863,759,1150,207,1329,1077,285,1325,1331,700,359
중동·아프리카,건조,2024,SUV,SUV,20.0,9710,1397,468,157,277,1489,988,1277,448,677,350,822,1360
중동·아프리카,건조,2021,전기차,전기차,20.0,9412,125,823,174,1288,1423,601,1384,1038,665,584,51,1256
동유럽,한랭,2022,소형차,소형차,25.0,8233,585,104,1033,202,1440,414,536,1321,402,877,616,703
동유럽,한랭,2021,상업용차,상업용차,25.0,10054,1015,1374,830,229,912,230,559,768,1162,1396,541,1038
동유럽,한랭,2023,SUV,SUV,25.0,9637,1433,1381,1265,681,1050,957,246,666,1223,151,195,389
동유럽,한랭,2022,전기차,전기차,25.0,10653,1147,1421,163,638,1284,524,254,1184,1155,1161,608,1114
북미-멕시코,건조,2023,소형차,소형차,20.0,10130,633,904,122,723,102,1260,1494,1496,600,571,972,1253
북미-멕시코,건조,2024,상업용차,상업용차,20.0,10453,1367,230,987,1103,1084,897,519,1433,341,558,1344,590
북미-멕시코,건조,2023,SUV,SUV,20.0,6060,650,477,182,1000,637,382,82,923,225,821,145,536
북미-멕시코,건조,2024,전기차,전기차,20.0,7693,1206,95,327,301,503,423,337,1167,373,1073,999,889
북미-미국,온대,2021,소형차,소형차,20.0,8614,479,708,1023,378,636,1058,246,993,472,990,595,1036
북미-미국,온대,2023,상업용차,상업용차,20.0,7128,747,459,1272,143,214,925,115,586,629,809,834,395
북미-미국,온대,2023,SUV,SUV,20.0,9435,900,784,1125,1324,626,831,610,371,859,454,348,1203
북미-미국,온대,2024,전기차,전기차,20.0,9920,1169,357,908,1084,955,1052,121,1490,801,250,1439,294
북미-캐나다,한랭,2024,소형차,소형차,20.0,10740,1478,1142,286,676,941,944,569,742,595,1167,1454,746
북미-캐나다,한랭,2021,상업용차,상업용차,20.0,10412,1482,1294,865,184,128,1302,1295,1028,519,770,137,1408
북미-캐나다,한랭,2024,SUV,SUV,20.0,8776,304,920,685,1090,1316,890,987,202,810,297,613,662
북미-캐나다,한랭,2024,전기차,전기차,20.0,9724,612,912,730,388,113,1138,1407,1292,62,1249,810,1011
서유럽,온대,2021,소형차,소형차,45.0,9524,278,1348,1132,1276,457,1233,279,1291,859,350,100,921
서유럽,온대,2021,상업용차,상업용차,45.0,10248,114,1203,526,891,1178,1411,674,762,468,1350,1498,173
서유럽,온대,2023,SUV,SUV,45.0,9125,1499,766,808,989,878,321,384,172,1240,537,936,595
서유럽,온대,2022,전기차,전기차,45.0,10241,332,205,1405,1298,1350,1432,426,938,1100,677,966,112
아시아,온대,2023,소형차,소형차,20.0,9719,706,127,819,1278,1212,228,858,1465,1338,381,1234,73
아시아,온대,2020,상업용차,상업용차,20.0,6745,295,1107,412,614,630,416,259,110,364,521,1360,657
아시아,온대,2022,SUV,SUV,20.0,12911,1082,1006,1400,1198,428,888,823,1405,1434,1371,1199,677
아시아,온대,2021,전기차,전기차,20.0,9564,74,861,1123,813,766,859,1140,1273,567,81,1306,701
중남미,열대,2024,소형차,소형차,20.0,8455,698,961,214,712,1499,97,988,758,351,1373,728,76
중남미,열대,2024,상업용차,상업용차,20.0,9323,846,104,586,1137,512,1361,338,1489,590,1113,876,371
중남미,열대,2024,SUV,SUV,20.0,9277,1024,1364,140,1143,93,1360,564,1257,814,926,497,95
중남미,열대,2020,전기차,전기차,20.0,12882,1436,1366,624,1380,950,1474,194,1015,1124,1187,1281,851
중동·아프리카,건조,2024,소형차,소형차,20.0,9798,748,984,719,999,102,978,866,886,1340,694,797,685
중동·아프리카,건조,2022,상업용차,상업용차,20.0,8382,140,1260,482,1124,684,861,364,613,1411,345,70,1028
중동·아프리카,건조,2024,SUV,SUV,20.0,10398,1250,1335,1126,1137,950,970,371,1257,858,176,302,666
중동·아프리카,건조,2023,전기차,전기차,20.0,7913,443,1323,1255,643,466,177,833,462,608,542,1047,114
동유럽,한랭,2024,소형차,소형차,25.0,8546,421,995,346,965,1416,286,1051,689,438,327,1387,225
동유럽,한랭,2020,상업용차,상업용차,25.0,9883,358,1130,747,786,1310,1229,284,834,313,793,1471,628
동유럽,한랭,2023,SUV,SUV,25.0,10014,994,1190,525,761,1485,267,530,342,788,643,1046,1443
동유럽,한랭,2024,전기차,전기차,25.0,9933,121,1470,1420,946,1352,1198,265,66,351,1161,835,748
북미-멕시코,건조,2020,소형차,소형차,20.0,11540,1027,1475,1224,660,671,752,1086,1413,955,251,1355,671
북미-멕시코,건조,2020,상업용차,상업용차,20.0,10287,1416,718,1012,647,1487,776,1426,739,1096,727,67,176
북미-멕시코,건조,2024,SUV,SUV,20.0,10922,602,961,1291,476,1309,708,1070,202,1128,1360,468,1347
북미-멕시코,건조,2023,전기차,전기차,20.0,8785,976,574,101,1015,510,959,1143,1200,706,679,135,787
북미-미국,온대,2023,소형차,소형차,20.0,8569,169,281,751,509,1040,1105,1034,131,600,1329,1072,548
북미-미국,온대,2022,상업용차,상업용차,20.0,8172,178,1126,376,132,401,1199,713,235,1304,909,1178,421
북미-미국,온대,2021,SUV,SUV,20.0,7423,478,293,992,393,142,946,361,891,756,758,778,635
북미-미국,온대,2021,전기차,전기차,20.0,11369,941,1143,1309,1448,1124,1088,1280,751,219,723,908,435
북미-캐나다,한랭,2021,소형차,소형차,20.0,8037,885,366,1280,1375,297,128,1379,103,1087,418,606,113
북미-캐나다,한랭,2021,상업용차,상업용차,20.0,9681,1036,1031,1371,1476,982,384,349,157,1250,613,393,639
북미-캐나다,한랭,2022,SUV,SUV,20.0,7906,150,1438,160,393,700,485,1251,1207,629,336,203,954
북미-캐나다,한랭,2023,전기차,전기차,20.0,12045,655,108,573,1445,1160,1451,1125,1210,1188,1319,811,1000
서유럽,온대,2020,소형차,소형차,45.0,10094,818,1294,246,713,1499,417,1002,1424,1311,540,739,91
서유럽,온대,2020,상업용차,상업용차,45.0,9485,834,820,444,608,240,1291,1381,519,348,974,1047,979
서유럽,온대,2024,SUV,SUV,45.0,9367,719,1282,100,1223,84,1301,1426,78,518,592,743,1301
서유럽,온대,2022,전기차,전기차,45.0,10213,1105,848,1335,1436,1292,1100,801,730,673,216,197,480
아시아,온대,2022,소형차,소형차,20.0,10657,1188,1481,319,830,1303,894,1064,327,1285,169,710,1087
아시아,온대,2024,상업용차,상업용차,20.0,8486,1181,702,602,470,79,433,1352,258,709,1156,1125,419
아시아,온대,2022,SUV,SUV,20.0,10058,736,1493,1486,763,965,249,745,141,717,1151,745,867
아시아,온대,2022,전기차,전기차,20.0,9089,1405,322,1341,1046,471,67,638,720,459,743,1270,607
중남미,열대,2023,소형차,소형차,20.0,7925,687,565,586,1351,577,268,1133,1361,454,62,571,310
중남미,열대,2023,상업용차,상업용차,20.0,10812,1477,262,1122,247,949,191,1365,1352,1451,990,1050,356
중남미,열대,2021,SUV,SUV,20.0,8581,1011,1455,440,187,141,355,869,1101,968,850,1132,72
중남미,열대,2023,전기차,전기차,20.0,9341,550,1099,1305,855,695,491,1402,1296,253,306,151,938
중동·아프리카,건조,2023,소형차,소형차,20.0,11022,192,1455,1131,1313,867,1344,543,1243,648,967,106,1213
중동·아프리카,건조,2023,상업용차,상업용차,20.0,7068,623,279,971,545,788,954,654,185,368,899,225,577
중동·아프리카,건조,2022,SUV,SUV,20.0,10269,1082,1268,638,1395,677,1125,201,199,1010,473,1425,776
중동·아프리카,건조,2024,전기차,전기차,20.0,10008,1367,409,1373,1491,227,236,876,1190,1070,369,548,852
동유럽,한랭,2021,소형차,소형차,25.0,11591,606,1091,1490,1046,455,825,1303,677,1068,1147,1490,393
동유럽,한랭,2022,상업용차,상업용차,25.0,9234,401,1333,326,1113,105,725,657,938,81,760,1487,1308
동유럽,한랭,2020,SUV,SUV,25.0,9783,714,664,555,830,108,542,437,1414,709,1123,1487,1200
동유럽,한랭,2021,전기차,전기차,25.0,9784,482,411,821,1272,878,1233,559,1303,996,369,306,1154
북미-멕시코,건조,2023,소형차,소형차,20.0,10955,1007,278,1412,1401,895,588,888,715,1257,1485,611,418
북미-멕시코,건조,2020,상업용차,상업용차,20.0,9193,1289,823,697,1067,213,738,565,758,470,688,688,1197
북미-멕시코,건조,2024,SUV,SUV,20.0,9459,737,837,1201,336,1446,205,738,1008,864,285,356,1446
북미-멕시코,건조,2023,전기차,전기차,20.0,8023,622,1299,751,469,1008,779,627,137,295,680,1271,85
북미-미국,온대,2023,소형차,소형차,20.0,11932,320,911,1185,1101,1194,1113,1376,1165,1013,109,1346,1099
북미-미국,온대,2024,상업용차,상업용차,20.0,8725,694,528,561,1193,633,383,425,526,1428,1427,430,497
북미-미국,온대,2021,SUV,SUV,20.0,7578,478,319,1033,974,272,528,946,236,1013,571,455,753
북미-미국,온대,2021,전기차,전기차,20.0,8788,963,693,331,714,1041,328,1395,1093,886,150,590,604
북미-캐나다,한랭,2022,소형차,소형차,20.0,8790,1117,518,468,420,217,1197,953,1051,842,650,1032,325
북미-캐나다,한랭,2022,상업용차,상업용차,20.0,10090,1293,720,629,671,962,459,1257,697,901,1157,300,1044
북미-캐나다,한랭,2021,SUV,SUV,20.0,8339,800,863,694,1253,568,228,992,700,101,1057,696,387
북미-캐나다,한랭,2021,전기차,전기차,20.0,9310,1189,713,1037,233,215,1291,1183,1285,424,776,478,486
서유럽,온대,2023,소형차,소형차,45.0,11205,1393,881,1445,863,317,1231,670,514,1187,504,979,1221
서유럽,온대,2022,상업용차,상업용차,45.0,6934,119,659,908,397,465,330,1386,393,1196,245,184,652
서유럽,온대,2023,SUV,SUV,45.0,7523,310,466,573,422,122,1425,610,623,774,611,578,1009
서유럽,온대,2021,전기차,전기차,45.0,8262,1441,964,282,473,698,119,143,1335,614,1282,652,259
아시아,온대,2022,소형차,소형차,20.0,9378,386,292,1034,878,1159,587,586,1337,1290,623,161,1045
아시아,온대,2021,상업용차,상업용차,20.0,10962,589,1244,853,1378,1379,268,1121,704,646,1056,1025,699
아시아,온대,2020,SUV,SUV,20.0,6115,1386,351,363,258,551,142,779,641,59,1140,122,323
아시아,온대,2021,전기차,전기차,20.0,10901,182,988,960,1311,219,1372,485,1358,1311,930,618,1167
중남미,열대,2020,소형차,소형차,20.0,9605,433,505,1495,1174,1127,1385,1499,59,215,1094,492,127
중남미,열대,2024,상업용차,상업용차,20.0,10047,736,447,658,936,930,1402,742,363,1312,509,1032,980
중남미,열대,2022,SUV,SUV,20.0,7132,1152,55,591,1479,660,251,625,132,627,156,601,803
중남미,열대,2023,전기차,전기차,20.0,9685,1104,1177,1449,312,299,346,1454,974,315,949,593,713
중동·아프리카,건조,2023,소형차,소형차,20.0,11937,1337,611,727,311,1028,1279,1345,906,1499,1200,207,1487
중동·아프리카,건조,2020,상업용차,상업용차,20.0,11177,1058,1394,897,1447,1223,674,1051,757,528,653,165,1330
중동·아프리카,건조,2021,SUV,SUV,20.0,9609,1014,209,1038,377,1183,585,1057,1013,301,1409,82,1341
중동·아프리카,건조,2021,전기차,전기차,20.0,8331,192,195,755,813,1383,743,718,1305,645,1406,106,70
동유럽,한랭,2023,소형차,소형차,25.0,8857,1348,193,807,838,1240,126,1082,60,161,1427,410,1165
동유럽,한랭,2023,상업용차,상업용차,25.0,6667,326,176,1011,456,270,1326,92,137,397,1300,302,874
동유럽,한랭,2024,SUV,SUV,25.0,10435,1388,818,892,518,1242,865,1235,420,972,953,326,806
동유럽,한랭,2023,전기차,전기차,25.0,10276,556,1432,676,1220,98,576,496,522,726,1055,1479,1440
북미-멕시코,건조,2023,소형차,소형차,20.0,11166,829,924,371,1247,1317,1071,999,911,202,1173,1458,664
북미-멕시코,건조,2021,상업용차,상업용차,20.0,7160,1182,648,171,1155,712,1038,148,893,232,76,377,528
북미-멕시코,건조,2024,SUV,SUV,20.0,9685,962,1127,1070,823,433,239,143,895,1111,402,1004,1476
북미-멕시코,건조,2023,전기차,전기차,20.0,7858,199,774,1482,88,1018,191,1483,1195,108,330,392,598
북미-미국,온대,2024,소형차,소형차,20.0,11684,376,1279,911,461,1283,311,1495,1264,966,1232,988,1118
북미-미국,온대,2020,상업용차,상업용차,20.0,8395,196,353,1134,114,550,508,520,1434,426,1256,471,1433
북미-미국,온대,2024,SUV,SUV,20.0,7247,774,429,284,1439,199,540,302,778,1353,367,230,552
북미-미국,온대,2022,전기차,전기차,20.0,8855,897,642,1065,277,531,947,1243,759,1159,271,907,157
북미-캐나다,한랭,2024,소형차,소형차,20.0,9431,219,258,1228,780,1251,1476,897,592,687,1411,528,104
북미-캐나다,한랭,2023,상업용차,상업용차,20.0,9284,881,1169,298,426,343,974,987,445,929,759,1028,1045
북미-캐나다,한랭,2023,SUV,SUV,20.0,7522,1171,1029,1258,576,142,648,293,716,371,459,370,489
북미-캐나다,한랭,2022,전기차,전기차,20.0,10119,838,98,74,1094,740,1223,1058,811,985,1437,1071,690
서유럽,온대,2023,소형차,소형차,45.0,9988,749,1070,154,162,472,1420,878,1363,1109,742,1387,482
서유럽,온대,2020,상업용차,상업용차,45.0,7482,337,210,458,909,107,1275,504,1294,721,195,395,1077
서유럽,온대,2024,SUV,SUV,45.0,8200,901,1385,105,151,147,336,822,1076,322,957,607,1391
서유럽,온대,2022,전기차,전기차,45.0,10597,601,822,874,1139,652,305,975,1388,984,459,1126,1272
아시아,온대,2021,소형차,소형차,20.0,10844,1317,1228,799,110,1192,1385,960,415,717,864,1283,574
아시아,온대,2021,상업용차,상업용차,20.0,11497,391,1388,1456,723,946,441,541,1049,1088,913,1418,1143
아시아,온대,2021,SUV,SUV,20.0,10766,1293,818,886,234,960,1257,1494,155,1274,107,1271,1017
아시아,온대,2024,전기차,전기차,20.0,10173,322,1220,1485,849,1121,1087,211,618,1427,583,882,368
중남미,열대,2024,소형차,소형차,20.0,10120,945,1267,1096,126,472,402,441,1389,346,791,1445,1400
중남미,열대,2021,상업용차,상업용차,20.0,11183,781,842,680,864,1440,1403,620,648,779,776,1092,1258
중남미,열대,2022,SUV,SUV,20.0,9445,1214,159,1092,810,1466,640,1111,298,1048,162,667,778
중남미,열대,2022,전기차,전기차,20.0,11515,382,363,1238,1475,1081,1425,551,517,1282,370,1456,1375
중동·아프리카,건조,2020,소형차,소형차,20.0,12545,1133,1314,950,932,875,1112,1371,1264,1258,1102,609,625
중동·아프리카,건조,2020,상업용차,상업용차,20.0,12344,1331,806,1106,1185,1104,352,524,1316,1318,1290,521,1491
중동·아프리카,건조,2024,SUV,SUV,20.0,9017,431,429,222,700,1232,836,460,1243,1235,321,686,1222
중동·아프리카,건조,2024,전기차,전기차,20.0,8850,1308,231,1343,839,1499,119,1239,178,782,173,928,211
동유럽,한랭,2020,소형차,소형차,25.0,8666,1111,1409,1184,334,1348,387,242,751,475,183,342,900
동유럽,한랭,2024,상업용차,상업용차,25.0,10576,151,456,1080,680,528,1062,684,1177,1020,768,1482,1488
동유럽,한랭,2020,SUV,SUV,25.0,9409,1481,1419,346,1357,612,1346,170,1088,123,56,1231,180
동유럽,한랭,2023,전기차,전기차,25.0,8945,400,446,1338,249,1436,539,1271,1033,740,512,128,853
북미-멕시코,건조,2022,소형차,소형차,20.0,7683,775,817,93,1354,69,1251,981,562,309,349,124,999
북미-멕시코,건조,2022,상업용차,상업용차,20.0,9406,716,865,902,734,704,1073,279,905,686,1295,222,1025
북미-멕시코,건조,2021,SUV,SUV,20.0,8526,777,497,198,450,1118,593,1316,1194,1174,108,757,344
북미-멕시코,건조,2024,전기차,전기차,20.0,8164,762,80,1130,1008,320,1115,1089,294,687,637,485,557
북미-미국,온대,2020,소형차,소형차,20.0,7381,465,1016,317,311,904,341,881,739,568,515,346,978
북미-미국,온대,2024,상업용차,상업용차,20.0,10076,146,355,792,588,1220,250,1124,1012,1232,502,1407,1448
북미-미국,온대,2020,SUV,SUV,20.0,10349,996,1394,1067,1084,1126,560,1343,1083,146,450,504,596
북미-미국,온대,2021,전기차,전기차,20.0,7996,89,1143,376,483,826,134,1350,947,209,1123,317,999
북미-캐나다,한랭,2021,소형차,소형차,20.0,9189,973,1364,711,700,731,228,1455,465,269,554,848,891
